defaulted,revolving_utilization,age,late_30_59_days,debt_ratio,monthly_income,open_credit_lines,late_90_days,real_estate_loans,late_60_89_days,dependents
,0.803621088,46,2,0.144921422,9480.0,5,1,1,2,2.0
,0.055526008,82,0,0.000299994,50000.0,4,0,0,0,0.0
,0.040140421,38,0,0.144391921,9307.0,10,0,1,0,0.0
,0.003568101,62,0,0.001999,2000.0,4,0,0,0,0.0
,0.9999999,30,0,0.238509918,2066.0,5,0,0,0,2.0
,0.874690395,55,0,0.231953609,5000.0,6,0,1,0,1.0
,0.516065705,50,0,4.419525066,757.0,12,0,2,0,0.0
,0.711710822,42,0,0.310693946,4740.0,10,0,0,0,2.0
,0.004241407,66,0,0.836060314,6233.0,8,0,2,0,0.0
,0.003054216,64,0,1364.0,5400.0,6,0,1,0,0.0
,0.027122694,37,0,0.4096105,4723.0,5,0,2,0,3.0
,0.13805515,64,0,0.309425761,8741.0,18,0,2,0,0.0
,0.0,38,0,0.268946211,5000.0,7,0,1,0,1.0
,0.266936653,45,0,0.272232942,5700.0,3,0,1,0,5.0
,0.005777136,27,0,0.115049073,1833.0,5,0,0,0,0.0
,0.034209806,86,0,49.0,5400.0,8,0,0,0,0.0
,0.789328427,39,0,0.318670332,4000.0,3,0,1,0,4.0
,1.0886898342199998,31,1,0.341090909,2749.0,9,2,0,5,1.0
,0.9999999,61,0,0.205616373,2100.0,1,0,0,0,0.0
,0.645139786,42,1,0.544448411,2800.0,8,0,1,0,1.0
,0.276228951,46,0,0.596989329,10495.0,19,0,5,1,3.0
,0.038974753,49,0,0.308776546,5320.0,5,0,1,0,1.0
,0.010889945,66,0,1.881491345,750.0,10,0,1,0,0.0
,0.680039995,44,1,0.586682663,5000.0,11,0,3,0,1.0
,0.077375237,45,0,0.482258871,2000.0,17,0,0,0,2.0
,0.022399253,60,0,0.154300648,8800.0,5,0,1,0,1.0
,0.049097545,89,0,0.267346665,7450.0,9,0,3,0,0.0
,0.004780489,65,0,0.561487702,5000.0,9,0,1,0,1.0
,0.986851116,39,0,1787.0,5400.0,8,0,1,0,0.0
,0.060133784,40,0,26.0,5400.0,1,0,0,0,0.0
,0.0,43,0,0.0,5400.0,2,0,0,0,0.0
,0.002035642,27,1,521.0,5400.0,3,0,0,0,0.0
,0.9999999,54,0,36.0,5400.0,4,0,0,0,0.0
,0.00138293,62,0,0.359106816,6000.0,8,0,2,0,0.0
,0.392775318,43,0,0.415908073,6700.0,10,0,1,0,1.0
,0.368521543,30,0,0.07000728,8241.0,7,0,0,0,0.0
,0.185145905,31,0,0.138899289,2670.0,9,0,0,0,0.0
,0.242836508,50,1,0.321418901,7385.0,16,0,3,0,1.0
,0.025137498,33,0,0.606574043,2950.0,5,0,1,0,0.0
,0.234431846,50,0,0.503970912,10450.0,19,0,2,0,2.0
,0.221304076,46,0,0.017534145,5417.0,1,0,0,0,0.0
,0.005845974,90,0,0.000851305,7047.0,4,0,0,0,1.0
,0.776632302,36,0,0.221615721,915.0,5,0,0,0,0.0
,0.024866114,60,0,16.5,1.0,3,0,0,0,2.0
,0.251390834,51,0,0.399082255,14600.0,17,0,2,0,0.0
,0.855031668,59,1,0.014401047,4582.0,5,1,0,0,0.0
,0.9999999,78,0,0.536338546,1086.0,2,0,1,0,0.0
,0.374664143,72,0,0.251596779,3600.0,8,0,1,0,0.0
,0.9999999,34,0,0.116468591,2944.0,3,0,0,0,1.0
,0.316447259,25,0,0.078185081,3900.0,4,0,0,0,1.0
,0.263347331,42,0,0.457404707,4800.0,3,0,1,0,1.0
,0.278757171,32,0,0.317919075,6400.0,6,0,2,0,0.0
,0.607747229,52,0,0.66180758,4801.0,14,0,2,0,2.0
,0.160547117,51,0,1926.0,5400.0,14,0,1,0,0.0
,0.034133231,62,0,0.436063848,5700.0,11,0,3,0,0.0
,0.130149829,59,0,0.11208577,2051.0,7,0,0,0,0.0
,0.9999999,46,0,0.0,2200.0,0,2,0,0,1.0
,0.316390257,73,0,0.369822101,7700.0,10,0,3,0,1.0
,0.131646709,57,0,0.40460222,8647.0,4,0,1,0,0.0
,0.207872079,53,1,0.28579364,7200.0,7,1,1,0,1.0
,0.9999999,21,98,0.0,5400.0,0,98,0,98,0.0
,0.020499146,73,0,0.005816067,2750.0,3,0,0,0,0.0
,0.005677236,49,0,0.324356752,7500.0,8,0,1,0,3.0
,0.049021796,72,0,0.32622317,7500.0,16,0,1,0,0.0
,0.157326022,31,0,0.127030404,2400.0,3,0,0,0,0.0
,0.059978039,48,0,0.224945493,13300.0,13,0,1,0,2.0
,0.747890413,61,0,0.325821298,6300.0,16,0,2,0,0.0
,0.008646359,68,0,0.485463775,6500.0,25,0,2,0,0.0
,0.028188147,42,0,0.430784608,2000.0,5,0,0,0,0.0
,0.840031994,63,2,0.451025057,10535.0,5,0,2,0,0.0
,0.581245365,46,0,0.485566768,8521.0,9,1,2,0,4.0
,0.815259237,42,0,0.334293257,4166.0,5,0,0,0,2.0
,0.059119067,53,0,0.286674508,5950.0,2,0,1,0,0.0
,0.35661152,42,2,0.532293541,5000.0,6,0,1,0,0.0
,0.674237748,44,1,0.288185242,7168.0,6,0,1,0,1.0
,0.653391101,42,0,0.285755313,6963.0,8,0,1,0,1.0
,0.12879356,70,0,0.450651131,2917.0,4,0,1,0,0.0
,0.9999999,33,0,423.0,5400.0,3,0,0,0,5.0
,0.019116101,32,0,0.212802956,9200.0,18,0,2,0,0.0
,0.019238608,87,0,0.239311494,1800.0,9,0,0,0,0.0
,0.072098045,48,0,0.582618115,12000.0,15,0,3,0,0.0
,0.9999999,38,0,0.519387267,6266.0,5,1,2,2,2.0
,1.0886898342199998,45,2,0.539039039,6659.0,5,0,2,0,0.0
,0.10761802,70,0,0.182067408,6200.0,13,0,2,0,0.0
,0.359281723,59,0,0.321066873,12934.0,12,0,2,0,0.0
,0.9999999,29,0,0.130434783,2000.0,2,1,0,0,0.0
,0.212164834,43,0,0.136686331,10000.0,5,0,0,0,2.0
,0.9999999,39,0,0.100696864,2869.0,1,0,0,0,0.0
,0.298918553,48,0,0.518594414,13175.0,23,0,2,0,2.0
,0.001752062,42,0,0.289673821,5916.0,7,0,2,0,1.0
,0.321062183,40,0,3829.0,5400.0,7,0,1,0,0.0
,0.0,44,0,0.85293583,5500.0,6,0,4,0,0.0
,0.104159567,73,0,2427.0,5400.0,12,0,2,0,0.0
,0.153418133,44,0,0.412224591,8441.0,12,0,2,0,0.0
,0.126684636,25,0,1.448366013,764.0,5,0,1,0,0.0
,0.4756203,57,0,0.409179541,6666.0,10,0,2,0,0.0
,0.318726108,51,1,0.739592184,2353.0,11,0,1,0,2.0
,0.04559696,63,0,0.175524309,8391.0,9,0,2,0,0.0
,0.02039949,45,0,2285.0,5400.0,9,0,2,0,0.0
,0.411725516,25,0,0.322298563,1600.0,2,0,0,0,0.0
,0.002100409,54,0,0.000283768,3523.0,2,0,0,0,1.0
,0.218174826,41,0,0.096797461,6931.0,5,0,0,0,3.0
,0.9999999,62,1,0.480982395,4600.0,2,0,1,0,0.0
,0.349358941,63,2,0.655781704,17883.0,15,0,3,0,0.0
,0.30966674,39,0,0.173658537,7174.0,10,0,1,0,1.0
,0.051849931,63,0,0.009652953,4350.0,6,0,0,0,1.0
,0.004238475,64,0,0.536205074,3783.0,19,0,2,0,1.0
,0.162178503,45,0,0.315508021,4300.0,14,0,1,0,1.0
,0.034798608,69,0,0.688110281,3481.0,6,0,1,0,0.0
,0.442330394,53,0,0.478005865,3750.0,9,0,0,0,0.0
,0.792603698,52,0,0.175735435,5200.0,4,0,1,0,1.0
,0.031938426,63,0,963.0,5400.0,8,0,1,0,0.0
,0.012251884,65,0,0.595094863,2160.0,8,0,1,0,0.0
,0.036710703,67,0,0.265244918,3000.0,6,0,1,0,0.0
,0.070385923,59,0,0.382449651,4865.0,8,0,2,0,1.0
,0.235129341,40,0,0.483614146,5400.0,13,0,2,0,1.0
,0.011424781,53,0,0.406911765,6799.0,11,0,3,0,0.0
,0.269825991,31,0,0.646054694,5740.0,12,0,2,0,0.0
,0.175919901,37,0,0.097967344,3000.0,12,0,0,0,0.0
,0.435582822,25,1,0.351351351,3033.0,5,0,0,0,0.0
,0.028205488,61,1,135.0,5400.0,9,0,1,0,0.0
,0.644758881,40,0,0.491001059,8500.0,7,0,2,0,3.0
,0.044656358,63,0,0.324383286,5958.0,11,0,2,0,0.0
,0.471723165,28,0,0.107910576,4651.0,7,0,0,0,0.0
,0.009357788,62,1,0.587276342,2514.0,11,0,0,0,0.0
,0.379764664,75,0,0.353276087,10713.0,15,0,2,0,2.0
,0.850912186,37,1,0.327262989,5600.0,10,0,0,0,1.0
,0.462635824,58,0,0.129217696,4000.0,2,0,0,0,0.0
,0.714596129,59,0,0.291694441,7500.0,11,0,1,0,0.0
,0.832604622,28,0,0.171804753,3113.0,7,0,0,0,0.0
,0.001283697,42,0,0.0,3100.0,3,0,0,0,0.0
,0.060690375,53,0,1.445586975,3500.0,13,0,2,0,3.0
,0.937062937,28,2,0.0453247,5250.0,5,1,0,0,1.0
,0.003146484,86,0,0.000961307,4160.0,3,0,0,0,0.0
,0.348539249,57,0,1.247849337,4300.0,12,0,4,0,0.0
,0.0204758,63,0,0.438757291,8400.0,10,0,1,0,0.0
,0.856738342,35,0,0.202268794,5200.0,4,0,0,1,3.0
,1.010219951,26,1,0.276206323,600.0,6,0,0,0,0.0
,0.009334104,61,0,0.257811612,8800.0,12,0,1,0,0.0
,0.038925096,58,1,0.090944123,2594.0,5,0,0,0,5.0
,0.011849917,74,0,0.055232835,10500.0,19,0,1,0,0.0
,0.403407667,52,0,0.621930958,5416.0,13,0,2,0,1.0
,0.093140831,42,0,0.842719094,3000.0,22,0,2,0,0.0
,0.9999999,71,0,4963.0,5400.0,8,0,2,0,0.0
,0.013138817,66,0,0.213281958,4411.0,8,0,1,0,0.0
,0.412832569,43,0,1002.0,5400.0,6,0,0,0,0.0
,0.017196796,80,0,0.0048266,5593.0,6,0,0,0,0.0
,0.056604907,64,3,1.701631702,1715.0,11,1,2,0,0.0
,0.005826577,60,0,0.140621179,12266.0,6,0,1,0,0.0
,0.007079965,63,1,17.0,5400.0,8,0,0,0,0.0
,0.651126099,59,0,0.545048399,9400.0,11,0,1,0,1.0
,0.9999999,56,0,0.174398625,2327.0,2,0,0,0,0.0
,0.021960246,64,0,0.24643839,4000.0,4,0,1,0,1.0
,0.339631622,36,0,2705.0,5400.0,17,0,1,0,1.0
,0.076616469,40,0,0.371201363,10562.0,15,0,3,0,4.0
,1.025296113,38,0,0.52038148,6500.0,9,0,1,0,0.0
,0.000396027,48,0,1112.0,5400.0,7,0,2,0,0.0
,0.07572693,49,1,0.691261748,5000.0,5,0,1,0,2.0
,0.962152572,39,0,575.0,0.0,7,0,0,0,1.0
,0.000430756,63,0,0.255419566,12500.0,7,0,2,0,1.0
,0.034674584,32,0,1931.0,5400.0,9,0,1,0,0.0
,0.12599681,58,0,1818.0,5400.0,14,0,3,0,0.0
,0.9999999,36,0,0.040710585,1350.0,0,0,0,0,1.0
,0.343781087,73,0,0.201070121,3550.0,5,0,0,0,0.0
,0.473517147,81,0,0.502074689,2650.0,16,0,1,0,1.0
,0.9999999,37,0,0.614677065,5000.0,9,0,2,0,0.0
,0.005416385,70,0,1483.0,5400.0,7,0,1,0,0.0
,0.608295668,61,0,1951.0,5400.0,5,0,1,0,0.0
,0.058202143,63,0,4963.0,5400.0,5,0,3,0,1.0
,0.01848072,37,0,0.646852501,5416.0,7,0,1,0,0.0
,0.008999182,57,0,2.0,5400.0,5,0,0,0,0.0
,0.9999999,30,1,0.02665186,1800.0,3,0,0,0,0.0
,0.465656488,38,2,0.174187288,6182.0,5,1,1,1,2.0
,0.001173152,68,0,0.000232396,4302.0,2,0,0,0,0.0
,0.314923059,37,0,0.291413256,9700.0,5,0,1,0,2.0
,0.029009916,57,0,41.0,5400.0,3,0,0,0,0.0
,0.826491092,62,3,0.077996084,28603.0,7,0,1,0,2.0
,0.9999999,58,0,0.38891413,2200.0,1,0,1,0,0.0
,0.382067414,34,1,0.388374676,2700.0,11,0,0,0,0.0
,0.000452871,70,0,1045.0,5400.0,15,0,1,0,0.0
,0.23460734,69,0,0.43887754,9300.0,13,0,2,0,0.0
,0.009110389,56,0,0.290186125,8273.0,10,0,1,0,1.0
,0.397074626,68,0,0.274354823,10500.0,15,0,1,0,0.0
,0.123363731,55,0,0.480951686,6850.0,11,0,2,0,1.0
,0.45769487,31,2,0.100779844,5000.0,10,0,0,0,0.0
,0.060050689,53,1,4726.0,5400.0,10,0,3,0,0.0
,0.066069492,67,0,0.275670271,16000.0,15,0,3,0,0.0
,0.164520887,74,2,0.17462603,12500.0,8,0,1,0,0.0
,0.068104711,65,0,2489.0,5400.0,3,0,1,0,0.0
,0.070629101,66,0,1863.0,5400.0,7,0,1,0,0.0
,0.068018241,42,0,0.009597441,3750.0,4,0,0,0,3.0
,0.06799456,42,0,0.010828821,2400.0,6,0,0,0,2.0
,0.196920205,54,0,0.461271102,6041.0,12,0,2,0,3.0
,0.13478579,39,0,0.378550329,4400.0,6,0,1,0,0.0
,0.9999999,50,0,0.115822631,4126.0,1,0,1,0,3.0
,0.380803188,63,0,0.599095112,10166.0,19,0,5,0,1.0
,0.764963682,58,0,0.662016529,15124.0,22,0,1,0,2.0
,0.392674569,70,0,0.201630268,6501.0,5,0,1,0,1.0
,0.318946831,46,0,0.540377358,7949.0,14,0,1,0,0.0
,0.107389698,58,0,4963.0,5400.0,7,0,2,0,0.0
,0.113716935,42,0,939.0,5400.0,3,0,1,0,0.0
,0.9999999,56,1,0.521126761,3833.0,10,0,1,0,0.0
,0.053121982,87,0,0.069993334,10500.0,11,0,1,0,0.0
,0.551955956,54,0,0.379846178,6370.0,11,0,1,0,0.0
,0.776811021,43,0,0.176878191,8225.0,10,0,0,0,1.0
,0.178236168,46,0,0.387259143,12714.0,9,0,2,0,2.0
,0.377674317,49,0,0.246904025,2583.0,9,0,0,0,0.0
,0.339426893,69,0,326.0,5400.0,8,0,0,0,0.0
,0.065557487,35,0,0.326233428,4600.0,13,0,1,0,2.0
,0.126456042,58,0,140.0,5400.0,7,0,0,0,1.0
,0.341324708,49,0,0.295340932,5000.0,4,0,2,0,2.0
,0.021331556,71,0,0.259936044,4377.0,5,0,1,0,0.0
,0.20539008,55,0,0.521369658,4000.0,10,0,2,0,2.0
,0.362958261,30,0,0.64882659,9416.0,5,0,3,0,0.0
,0.053593082,64,0,0.602822581,1983.0,17,0,1,0,0.0
,0.619013354,33,0,0.30715005,6950.0,15,0,0,0,1.0
,0.002442867,44,0,0.000238777,8375.0,4,0,0,0,2.0
,0.971248124,59,0,0.31403915,4750.0,8,0,0,0,0.0
,0.276188181,34,0,0.623305451,3466.0,12,0,1,0,1.0
,0.040194148,47,0,0.167981335,9000.0,7,0,2,0,2.0
,0.0,56,0,0.737032173,3045.0,9,0,1,0,0.0
,0.004975368,67,0,3435.0,5400.0,13,0,3,0,0.0
,0.9999999,72,0,0.111638465,4845.0,7,0,0,0,1.0
,0.149497589,70,0,0.082603254,7190.0,4,0,1,0,0.0
,0.009700901,71,0,0.36518671,3400.0,7,0,1,0,1.0
,0.966907284,46,0,0.474273203,8220.0,15,0,1,0,0.0
,0.301697046,52,0,0.137468498,12300.0,8,0,1,0,2.0
,0.107277664,54,0,746.0,5400.0,5,0,1,0,0.0
,0.058049002,59,0,118.0,5400.0,3,0,0,0,1.0
,0.05934945,38,0,29.0,5400.0,2,0,0,0,1.0
,0.220398048,46,0,0.840242347,3135.0,19,0,1,0,4.0
,0.592565392,50,1,0.394958968,8529.0,6,0,1,0,2.0
,0.003315127,47,0,0.58752954,5500.0,13,0,2,0,2.0
,0.718693285,28,0,0.274145171,5000.0,5,0,1,0,0.0
,0.076233805,55,0,1903.0,5400.0,6,0,1,0,0.0
,0.104593725,50,0,0.305234738,6666.0,11,0,2,0,0.0
,0.0,49,0,3431.0,5400.0,10,0,2,0,2.0
,0.671202616,51,0,6.115768463,500.0,12,0,3,0,0.0
,0.214104657,45,0,0.293958006,7000.0,10,0,1,0,2.0
,0.06919654,48,0,0.149102828,18000.0,2,0,1,0,2.0
,0.00926267,31,0,0.40496266,4150.0,5,0,1,0,0.0
,0.036332016,72,0,0.167766447,5000.0,9,0,1,0,1.0
,0.9999999,43,0,0.005197921,2500.0,0,0,0,0,1.0
,0.00829434,65,0,0.356813214,4116.0,12,0,1,0,1.0
,1.0886898342199998,53,0,0.09119064,2905.0,5,2,0,2,0.0
,0.491421544,48,1,1.171691526,3150.0,11,0,1,0,0.0
,0.353901996,35,2,0.354556307,5025.0,3,1,1,0,5.0
,0.995502249,23,0,0.078921079,1000.0,3,0,0,0,0.0
,0.061130225,58,0,0.261588986,7916.0,10,0,2,0,0.0
,0.013313505,68,0,0.208073693,3690.0,6,0,1,0,0.0
,0.85429404,61,1,0.123181006,7833.0,8,0,1,0,0.0
,0.9999999,23,0,0.090990991,2219.0,2,0,0,0,0.0
,0.024998077,69,0,10.0,5400.0,4,0,0,0,0.0
,0.012269387,89,0,16.0,5400.0,7,0,0,0,0.0
,0.078958502,72,0,61.0,5400.0,2,0,0,0,0.0
,0.646017699,62,0,0.255228943,3537.0,6,0,1,0,1.0
,0.524435247,41,0,0.271649381,35000.0,18,0,4,0,4.0
,0.035999342,63,0,2679.0,5400.0,12,0,1,0,0.0
,0.683002786,64,0,0.293170649,5900.0,3,3,1,2,1.0
,1.0886898342199998,32,0,0.002390785,4600.0,1,0,0,0,1.0
,0.159866778,35,0,0.386628824,3170.0,5,0,1,0,0.0
,0.095596204,64,0,0.20198232,3732.0,16,0,1,0,0.0
,0.080438403,74,0,0.319777857,5581.0,4,0,1,0,0.0
,0.05679716,36,0,0.044255505,4586.0,9,0,0,0,2.0
,0.023904382,43,0,0.174582542,10000.0,4,0,1,0,2.0
,0.723216236,44,0,0.479021913,7483.0,29,0,3,0,2.0
,0.408900868,78,0,0.600839161,3574.0,8,0,1,0,0.0
,0.9999999,32,0,0.0,5400.0,0,0,0,1,0.0
,0.8951268,66,1,0.362843119,5500.0,12,0,0,0,0.0
,0.005811179,83,0,0.001806452,7749.0,10,0,0,0,0.0
,0.157680925,67,1,0.218015886,5916.0,13,0,1,0,0.0
,0.751362432,34,0,0.273064839,3500.0,7,0,0,1,1.0
,0.387311816,45,0,0.327246516,2080.0,3,0,0,0,0.0
,0.295330866,58,0,0.285688778,11200.0,27,0,2,0,0.0
,0.0,68,0,0.150759822,10791.0,12,0,2,1,0.0
,0.000771459,58,0,1.0,5400.0,5,0,0,0,0.0
,0.9999999,27,0,0.033938978,2916.0,1,1,0,2,0.0
,0.478675317,33,2,0.26562145,4400.0,14,0,0,0,0.0
,0.9999999,25,0,0.100432484,2080.0,1,0,0,0,0.0
,0.040959181,66,0,1504.0,5400.0,2,0,1,0,0.0
,0.135657555,67,0,0.486286138,1348.0,8,0,0,0,0.0
,0.345658437,53,1,0.407467864,4900.0,7,0,1,0,1.0
,0.033209016,53,0,0.593050869,8000.0,11,0,1,0,3.0
,0.267737475,39,0,0.55171088,2600.0,5,0,1,0,3.0
,1.031968032,65,0,1098.0,5400.0,6,0,0,1,0.0
,0.020644649,91,0,0.161306043,4103.0,6,0,1,0,0.0
,0.208459581,31,1,0.434470767,4600.0,6,0,2,0,0.0
,0.0,43,0,0.356128147,10206.0,10,0,2,0,2.0
,0.095955864,27,0,191.0,5400.0,5,0,0,0,0.0
,0.001982522,68,0,0.000772798,2587.0,5,0,0,0,0.0
,0.015681105,67,0,11.0,5400.0,5,0,0,0,0.0
,0.006380192,65,0,0.380386012,14040.0,15,0,3,0,1.0
,0.058653256,50,1,0.432132132,6659.0,11,0,1,0,2.0
,0.559610362,62,0,0.486289956,6600.0,12,0,2,0,1.0
,0.003129532,76,0,2.0,5400.0,11,0,0,0,0.0
,0.000933271,42,0,1.158199357,1554.0,8,0,2,0,1.0
,0.019737625,51,0,25.0,1.0,2,0,0,0,0.0
,0.2253039,54,0,0.247378947,16500.0,10,0,2,0,0.0
,0.598992081,33,0,934.0,5400.0,3,0,0,0,0.0
,0.019920679,78,0,0.270745851,5000.0,24,0,2,0,0.0
,1.0886898342199998,30,1,0.047760089,2700.0,6,0,0,0,0.0
,0.871038017,36,0,0.34908621,10833.0,7,0,2,0,3.0
,0.0,63,0,0.0,6950.0,9,0,0,0,0.0
,0.008804663,54,0,0.000995223,10047.0,6,0,0,0,0.0
,0.106230451,35,0,0.480547812,8250.0,16,0,2,0,2.0
,0.47316058,41,1,0.336676218,5583.0,8,0,2,0,0.0
,0.031981406,66,0,0.195726822,7862.0,7,0,1,0,1.0
,0.162619939,82,0,1988.0,5400.0,13,0,1,0,0.0
,0.09387774,68,2,0.729000724,5523.0,15,0,2,0,0.0
,0.1365383,43,0,0.324854012,12500.0,15,0,1,0,0.0
,0.693236128,46,0,0.443986105,4605.0,8,0,1,0,1.0
,1.038174686,45,4,0.820419693,4955.0,16,0,1,4,3.0
,0.058323886,70,0,0.357004363,4125.0,9,0,1,0,0.0
,0.051239149,29,0,0.0249066,3211.0,11,0,0,0,0.0
,0.503057736,56,1,0.73482557,4958.0,13,0,3,0,0.0
,0.123187681,28,0,0.266244585,3000.0,5,0,0,0,0.0
,0.02095746,50,0,0.005453554,5500.0,5,0,1,0,0.0
,0.000379297,63,0,0.09890786,6500.0,4,0,0,0,0.0
,0.023626808,26,0,14.0,5400.0,4,0,0,0,0.0
,0.011108643,23,0,0.00039984,2500.0,1,0,0,0,0.0
,0.266651533,63,1,0.318420395,4000.0,13,0,1,0,0.0
,1.0886898342199998,38,2,0.427947598,2060.0,8,0,0,1,0.0
,0.85404865,30,0,0.054357204,2317.0,2,1,0,2,2.0
,0.039675304,74,0,0.325760918,4533.0,15,0,1,0,0.0
,0.009617792,63,0,566.0,5400.0,13,0,0,0,0.0
,0.598243956,39,1,0.282829278,10150.0,9,0,2,0,1.0
,0.14299482,29,2,0.011662779,3000.0,3,0,0,1,0.0
,0.003333257,81,0,744.0,5400.0,6,0,1,0,0.0
,0.108639631,49,0,0.598476432,6300.0,14,0,2,0,1.0
,0.213485222,33,0,0.838709677,2200.0,8,0,1,0,0.0
,0.055417567,50,0,0.861608268,7933.0,10,0,2,0,1.0
,0.9999999,65,0,0.128556736,2916.0,1,0,0,0,0.0
,0.09595235,66,0,0.025368529,2916.0,11,0,0,0,0.0
,0.353056156,52,1,4643.0,5400.0,12,0,1,0,0.0
,0.518540606,78,0,0.52652626,3750.0,17,0,0,0,0.0
,0.02178297,68,0,0.140935603,8400.0,12,0,0,0,1.0
,0.01595791,60,0,0.330601093,5855.0,7,0,1,0,1.0
,0.419057362,56,0,0.397216445,6250.0,15,0,1,0,2.0
,0.9999999,56,0,0.339656498,3900.0,2,1,1,0,0.0
,0.658305831,48,0,0.383021269,5500.0,8,0,1,0,0.0
,0.0,49,0,2405.0,5400.0,10,0,1,0,0.0
,0.0,33,0,1765.0,5400.0,6,0,2,0,0.0
,0.389792766,59,0,0.353709474,15082.0,13,0,1,0,1.0
,0.0,48,0,0.768030929,7500.0,12,0,4,0,1.0
,0.136965073,63,0,0.339846505,24104.0,14,0,4,0,1.0
,0.770605207,45,0,1.479645765,7000.0,27,0,5,0,1.0
,0.035256648,62,0,313.0,5400.0,9,0,0,0,0.0
,0.468843803,48,0,0.621169311,4600.0,16,0,1,0,0.0
,0.970524302,66,0,0.133730034,3192.0,2,0,0,0,0.0
,0.202189891,50,0,1955.0,5400.0,8,0,1,0,1.0
,0.553995405,45,1,0.242701268,3390.0,8,7,0,2,2.0
,0.974873083,39,1,1.248926403,6752.0,11,0,5,0,2.0
,0.021637613,49,0,0.253329473,3453.0,4,0,0,0,2.0
,0.236457647,66,0,4963.0,5400.0,8,0,2,0,0.0
,0.287576359,39,0,0.732506997,2500.0,8,0,2,0,1.0
,0.146994697,65,0,0.525409373,7083.0,19,0,1,0,0.0
,0.9999999,68,1,60.0,5400.0,3,0,0,0,2.0
,0.0,79,0,0.0,1830.0,8,0,0,0,0.0
,0.383166683,64,4,0.274183833,8300.0,14,1,0,1,4.0
,0.035173396,58,0,0.104342393,3200.0,8,0,0,0,1.0
,0.001890205,59,0,1.28109029,1760.0,5,0,2,0,0.0
,0.375916827,56,1,0.505443235,9001.0,15,0,4,0,0.0
,0.119772233,56,0,0.17119144,20000.0,21,0,1,0,1.0
,0.172052553,63,0,0.267127231,5210.0,5,0,1,0,1.0
,0.200719982,72,0,0.583366653,5001.0,6,0,1,0,0.0
,0.846846096,34,1,0.505834161,8055.0,8,0,4,0,1.0
,0.494964842,63,1,0.112846755,3712.0,6,0,0,0,1.0
,0.196967207,48,0,0.461315172,8956.0,11,0,2,0,1.0
,0.034172047,63,0,0.428407508,12200.0,12,0,3,0,0.0
,0.52489834,50,4,1859.0,1.0,13,0,3,1,2.0
,0.11715785,69,0,0.023890016,4436.0,7,0,0,0,0.0
,0.866432969,56,2,0.117358016,8750.0,6,1,0,0,0.0
,0.013356737,73,0,0.007563479,1850.0,7,0,0,0,0.0
,0.651707524,44,0,7.673328209,1300.0,17,0,3,0,3.0
,0.644039971,37,2,0.867352999,5050.0,18,2,1,0,3.0
,0.066989322,47,0,0.142171566,5000.0,8,0,0,0,1.0
,0.00796938,80,0,27.0,5400.0,11,0,0,0,0.0
,0.372488108,42,0,1.219575016,1552.0,10,0,1,0,2.0
,0.331394568,42,0,0.44845585,2298.0,4,0,1,0,2.0
,0.535325701,45,0,0.379549393,7500.0,4,0,1,1,0.0
,0.255856938,56,0,3437.0,5400.0,15,0,4,0,1.0
,0.214746644,68,0,0.398620401,4783.0,20,0,1,0,0.0
,0.355783498,60,0,0.045176819,5400.0,11,0,0,0,0.0
,0.411199278,46,0,0.719407819,8645.0,33,0,2,0,3.0
,0.0,56,1,1690.0,0.0,20,0,1,0,0.0
,0.178253119,49,0,4617.0,5400.0,7,0,1,0,1.0
,0.992007992,23,0,228.0,5400.0,2,0,0,0,0.0
,0.230694233,49,1,0.310989365,9308.0,15,0,1,0,1.0
,0.06056566,41,0,0.08360522,4903.0,5,3,0,0,0.0
,0.289942173,47,1,0.585475316,2450.0,5,0,0,0,2.0
,0.039632249,71,0,0.019330112,6000.0,11,0,0,0,0.0
,0.0,63,0,0.415792104,2000.0,5,0,1,0,0.0
,0.001782402,59,0,0.396458155,3500.0,6,0,1,0,0.0
,0.22290593,32,0,0.250093738,2666.0,4,0,0,0,0.0
,0.013418249,41,0,0.18275269,25000.0,11,0,2,0,2.0
,0.091496481,61,0,2312.0,5400.0,3,0,1,0,0.0
,1.02734219,46,3,0.570405194,4466.0,10,0,2,0,2.0
,0.078846058,55,0,0.301559922,13333.0,11,0,2,0,4.0
,0.028602054,68,0,0.198390001,9440.0,12,0,1,0,0.0
,0.006887189,37,0,0.531858171,3750.0,9,0,1,0,2.0
,0.920038881,59,0,0.150398556,6648.0,8,0,0,0,0.0
,0.9999999,26,98,0.0,1600.0,0,98,0,98,0.0
,0.9999999,64,1,0.824595469,1544.0,4,0,1,0,0.0
,0.024794331,76,0,814.0,5400.0,15,0,0,0,0.0
,0.339263394,59,0,0.612223934,1946.0,14,0,2,0,0.0
,0.9999999,48,0,3881.0,5400.0,5,0,3,0,0.0
,0.75024995,48,0,0.429958204,7416.0,2,0,1,0,2.0
,0.506462985,40,0,225.0,5400.0,4,0,0,1,2.0
,0.0,57,0,0.397657394,3414.0,4,0,2,0,0.0
,0.267868784,53,0,0.465633592,4000.0,17,0,1,0,0.0
,0.003939921,63,0,0.311796197,5416.0,8,0,1,0,0.0
,0.019391522,59,0,0.291383946,7810.0,10,0,2,0,1.0
,0.0,78,0,0.194536975,1500.0,6,0,0,0,0.0
,0.017555165,59,0,0.193752194,5697.0,8,0,1,0,1.0
